id,origin,firstLabel,secondLabel,thirdLabel
6999575,database,coding,database,software
7046071,database,information_science,information_technology_applications,database
7349764,database,music,database,performing_arts
7392043,database,database,audiovisual_equipment,software
7491719,database,ecology,plant_product,documentation
7897032,database,database,means_of_communication,audiovisual_equipment
7975187,database,literature,database,documentation
7987185,database,database,audiovisual_equipment,digital_technology
8283008,database,therapeutics,medical_research,information_science
8444288,database,database,information_technology_applications,information_and_information_processing
8734865,database,database,social_life,audiovisual_equipment
8734977,database,database,coding,information_science
8780535,database,monetary_relations,software,database
8886823,database,database,law,information_and_information_processing
9207590,database,database,information_science,information_technology_applications
9440961,database,distributive_traders,database,performing_arts
9609482,database,database,documentation,information_technology_applications
963534,database,database,cybernetics,audiovisual_equipment
9801073,database,database,cognitive_science,information_science
8928747,atmosphere,hydrology,meteorology,atmosphere
896811,atmosphere,meteorology,thermodynamics,atmosphere
8990853,atmosphere,atmosphere,meteorology,geography
9096323,atmosphere,meteorology,atmosphere,maritime_and_inland_waterway_transport
9292969,atmosphere,meteorology,atmosphere,oceanography
941884,atmosphere,maritime_and_inland_waterway_transport,oceanography,meteorology
94917,atmosphere,meteorology,atmosphere,literature
9523363,atmosphere,mechanical_engineering,atmosphere,goods_and_services
9554112,atmosphere,meteorology,thermodynamics,atmosphere
9566962,atmosphere,meteorology,oceanography,hydrology
95812,atmosphere,atmosphere,microeconomics,literature
9592982,atmosphere,meteorology,hydrology,atmosphere
9608089,atmosphere,meteorology,atmosphere,oceanography
9725811,atmosphere,meteorology,atmosphere,oceanography
9862519,atmosphere,meteorology,atmosphere,mechanical_engineering
9862901,atmosphere,meteorology,atmosphere,geography
9898493,atmosphere,meteorology,atmosphere,oceanography
991186,atmosphere,meteorology,atmosphere,oceanography
9915610,atmosphere,meteorology,thermodynamics,atmosphere
9974564,atmosphere,atmosphere,oceanography,cartography
6460593,forestry,ecosystem,forestry,industrial_production
67248,forestry,forestry,geography,biology
6734580,forestry,forestry,plant_product,ecosystem
6738934,forestry,forestry,ecosystem,ecology
67610,forestry,forestry,ecology,ecosystem
6974759,forestry,forestry,ecosystem,geography
7089418,forestry,forestry,research,industrial_production
7103278,forestry,forestry,ecosystem,ecology
719152,forestry,forestry,ecosystem,research
7199464,forestry,ecology,forestry,ecosystem
765035,forestry,forestry,religion,ecosystem
766953,forestry,forestry,geography,optics
771826,forestry,forestry,ecosystem,ecology
7742939,forestry,forestry,ecosystem,ecology
7899348,forestry,forestry,ecosystem,ecology
7901525,forestry,agricultural_policy,forestry,ecology
7921993,forestry,medical_research,forestry,chemistry
79321,forestry,forestry,ecosystem,geographical_distribution_of_the_population
7934636,forestry,forestry,ecosystem,land_transport
7955325,forestry,forestry,ecosystem,economic_sector
8065381,forestry,forestry,ecosystem,geographical_distribution_of_the_population
835998,forestry,forestry,ecosystem,education
8431536,forestry,forestry,ecosystem,therapeutics
881536,forestry,forestry,ecosystem,information_and_information_processing
9095324,forestry,forestry,biology,ecosystem
9118809,forestry,forestry,ecology,ecosystem
9151863,forestry,digital_technology,audiovisual_equipment,visual_arts
9170292,forestry,forestry,market_prices,ecosystem
9311774,forestry,forestry,ecosystem,geographical_distribution_of_the_population
9384714,forestry,forestry,cognitive_science,ecosystem
947595,forestry,forestry,ecosystem,education
98325,forestry,forestry,ecology,ecosystem
9892728,forestry,forestry,ecosystem,law
99421,forestry,forestry,ecology,ecosystem
996206,forestry,forestry,ecosystem,geographical_distribution_of_the_population
996410,forestry,forestry,ecosystem,goods_and_services
996746,forestry,forestry,cognitive_science,ecosystem
997483,forestry,forestry,ecosystem,geographical_distribution_of_the_population
8650527,climate_change_policy,energy_policy,climate_change_policy,social_policy
8837306,climate_change_policy,energy_policy,climate_change_policy,ecology
8856894,climate_change_policy,energy_policy,climate_change_policy,renewable_energy
8864153,climate_change_policy,energy_policy,ecology,industrial_production
8883812,climate_change_policy,energy_policy,climate_change_policy,social_policy
9051795,climate_change_policy,climate_change_policy,monetary_relations,meteorology
905670,climate_change_policy,climate_change_policy,meteorology,oceanography
9083204,climate_change_policy,climate_change_policy,monetary_relations,consumer
9250002,climate_change_policy,energy_policy,climate_change_policy,social_policy
9302344,climate_change_policy,energy_policy,nuclear_physics,law
9425201,climate_change_policy,energy_policy,climate_change_policy,social_policy
9495873,climate_change_policy,energy_policy,climate_change_policy,social_policy
950191,climate_change_policy,energy_policy,geographical_distribution_of_the_population,climate_change_policy
9560946,climate_change_policy,energy_policy,climate_change_policy,meteorology
9719332,climate_change_policy,climate_change_policy,meteorology,geography
9773374,climate_change_policy,energy_policy,ecology,climate_change_policy
6873869,financial_market,geographical_distribution_of_the_population,economic_sector,geomorphology
68804,financial_market,monetary_relations,financial_market,market_prices
6975144,financial_market,financing_and_investment,financial_market,market_prices
703185,financial_market,international_trade,goods_and_services,financial_market
7111618,financial_market,market_prices,monetary_relations,documentation
730256,financial_market,financial_market,market_prices,law
734853,financial_market,monetary_relations,financial_market,market_prices
6461678,personal_data,personal_data,social_impact,law
655741,personal_data,industrial_production,goods_and_services,information_and_information_processing
6585391,personal_data,electronics,personal_data,law
66505,personal_data,information_and_information_processing,personal_data,social_situation
6675542,personal_data,personal_data,means_of_communication,audiovisual_equipment
6685688,personal_data,personal_data,social_situation,impact_study
6709424,personal_data,personal_data,social_situation,electronics
674693,personal_data,personal_data,social_impact,information_and_information_processing
6801570,personal_data,personal_data,social_impact,electronics
6803252,personal_data,personal_data,law,information_and_information_processing
6908619,personal_data,geology,paleontology,personal_data
7031751,personal_data,personal_data,social_situation,law
7096219,personal_data,personal_data,military_science,social_impact
710254,personal_data,law,personal_data,social_impact
7637355,personal_data,information_and_information_processing,personal_data,social_situation
768788,personal_data,documentation,personal_data,information_and_information_processing
7692784,personal_data,information_and_information_processing,personal_data,social_situation
8370551,personal_data,documentation,personal_data,biology
8370901,personal_data,geology,personal_data,education
847973,personal_data,personal_data,social_impact,social_situation
8492122,personal_data,personal_data,social_situation,social_impact
852073,personal_data,personal_data,social_policy,geomorphology
8613452,personal_data,personal_data,law,information_and_information_processing
87179,personal_data,personal_data,audiovisual_equipment,digital_technology
8822897,personal_data,documentation,social_situation,personal_data
8847116,personal_data,personal_data,social_impact,social_situation
889153,personal_data,performing_arts,personal_data,social_impact
8938581,personal_data,personal_data,technical_regulations,information_technology_applications
9057072,personal_data,electronics,social_situation,social_impact
91221,personal_data,personal_data,social_impact,social_situation
9462866,personal_data,personal_data,audiovisual_equipment,social_impact
962501,personal_data,personal_data,electronics,information_technology_applications
55980727,agricultural_structures_and_production,solar_energy,renewable_energy,plant_product
56022100,agricultural_structures_and_production,agricultural_structures_and_production,plant_product,social_situation
5660014,agricultural_structures_and_production,nutrition,chemistry,economic_sector
5697800,agricultural_structures_and_production,beverages_and_sugar,agricultural_structures_and_production,ecology
57947,agricultural_structures_and_production,agricultural_structures_and_production,goods_and_services,agronomy
5998930,agricultural_structures_and_production,agricultural_structures_and_production,chemistry,economic_sector
6013720,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,religion
6041884,agricultural_structures_and_production,agricultural_structures_and_production,plant_product,bioenergy
6095844,agricultural_structures_and_production,international_trade,beverages_and_sugar,agricultural_structures_and_production
6632306,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,visual_arts
6637775,agricultural_structures_and_production,beverages_and_sugar,agricultural_structures_and_production,distributive_traders
6795905,agricultural_structures_and_production,religion,agricultural_structures_and_production,beverages_and_sugar
692672,agricultural_structures_and_production,financial_market,financing_and_investment,monetary_relations
693126,agricultural_structures_and_production,geology,agricultural_structures_and_production,geomorphology
6960234,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,industrial_production
7055579,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,industrial_production
7124271,agricultural_structures_and_production,plant_product,agricultural_structures_and_production,psychology
7268963,agricultural_structures_and_production,agricultural_structures_and_production,demography,international_trade
7803732,agricultural_structures_and_production,agricultural_structures_and_production,teaching,beverages_and_sugar
7898144,agricultural_structures_and_production,agricultural_structures_and_production,goods_and_services,chemistry
82140,agricultural_structures_and_production,agricultural_structures_and_production,ecosystem,geology
8325559,agricultural_structures_and_production,agricultural_structures_and_production,goods_and_services,industrial_production
8363097,agricultural_structures_and_production,beverages_and_sugar,migration,chemistry
861039,agricultural_structures_and_production,chemistry,agricultural_structures_and_production,nutrition
8612039,agricultural_structures_and_production,forestry,plant_product,agricultural_structures_and_production
8614486,agricultural_structures_and_production,agricultural_structures_and_production,agricultural_policy,goods_and_services
8642154,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,industrial_production
8657906,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,demography
869587,agricultural_structures_and_production,intellectual_property,agricultural_structures_and_production,law
8697607,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,industrial_production
8796211,agricultural_structures_and_production,consumer,beverages_and_sugar,ecology
9013528,agricultural_structures_and_production,illness,agricultural_structures_and_production,goods_and_services
9133810,agricultural_structures_and_production,agricultural_structures_and_production,chemistry,goods_and_services
9591289,agricultural_structures_and_production,agricultural_structures_and_production,beverages_and_sugar,industrial_production
7144771,mechanical_engineering,mechanical_engineering,industrial_production,astronautics
719460,mechanical_engineering,mechanical_engineering,astronautics,visual_arts
741020,mechanical_engineering,mechanical_engineering,industrial_production,electrotechnology
761055,mechanical_engineering,mechanical_engineering,mathematics,education
7635201,mechanical_engineering,mechanical_engineering,mathematics,industrial_production
7650988,mechanical_engineering,mechanical_engineering,land_transport,industrial_production
7821929,mechanical_engineering,mechanical_engineering,geology,chemistry
7885048,mechanical_engineering,mechanical_engineering,industrial_production,mathematics
7900613,mechanical_engineering,mechanical_engineering,nuclear_physics,geology
7937705,mechanical_engineering,mechanical_engineering,industrial_production,economic_sector
815969,mechanical_engineering,chemistry,mechanical_engineering,industrial_production
8171557,mechanical_engineering,metals,mechanical_engineering,industrial_production
82728,mechanical_engineering,mechanical_engineering,chemistry,electronics
8286862,mechanical_engineering,mechanical_engineering,industrial_production,goods_and_services
8334805,mechanical_engineering,thermodynamics,mechanical_engineering,building_industry
8343463,mechanical_engineering,mechanical_engineering,building_industry,visual_arts
8491596,mechanical_engineering,mechanical_engineering,electronics,biology
8559544,mechanical_engineering,mechanical_engineering,goods_and_services,consumer
8743336,mechanical_engineering,mechanical_engineering,hydrology,ecosystem
8798387,mechanical_engineering,mechanical_engineering,goods_and_services,industrial_production
883953,mechanical_engineering,mechanical_engineering,goods_and_services,consumer
8884972,mechanical_engineering,mechanical_engineering,chemistry,industrial_production
890032,mechanical_engineering,mechanical_engineering,chemistry,electronics
894921,mechanical_engineering,thermodynamics,mechanical_engineering,building_industry
9162580,mechanical_engineering,mechanical_engineering,chemistry,building_industry
917653,mechanical_engineering,mechanical_engineering,industrial_production,goods_and_services
922087,mechanical_engineering,mechanical_engineering,industrial_production,economic_sector
9383513,mechanical_engineering,mechanical_engineering,chemistry,electronics
9415650,mechanical_engineering,mechanical_engineering,industrial_production,goods_and_services
9449652,mechanical_engineering,mechanical_engineering,chemistry,building_industry
9487795,mechanical_engineering,electrotechnology,chemistry,mechanical_engineering
9588527,mechanical_engineering,mechanical_engineering,industrial_production,mathematics
9817744,mechanical_engineering,mechanical_engineering,social_structure,chemistry
994028,mechanical_engineering,mechanical_engineering,visual_arts,cognitive_science
7959932,financial_market,financial_market,market_prices,monetary_relations
7988238,financial_market,financial_market,market_prices,monetary_relations
8057564,financial_market,financial_market,market_prices,monetary_relations
8162369,financial_market,financial_market,market_prices,monetary_relations
8642659,financial_market,financial_market,financial_legislation,monetary_relations
8754492,financial_market,financial_market,financing_and_investment,monetary_relations
875943,financial_market,financial_market,market_prices,monetary_relations
8842700,financial_market,market_prices,monetary_relations,economic_indicator
8994493,financial_market,financial_market,market_prices,monetary_relations
9081276,financial_market,financial_market,market_prices,monetary_relations
9175348,financial_market,financial_market,financial_legislation,monetary_relations
929814,financial_market,financial_market,market_prices,monetary_relations
9749317,financial_market,financial_market,market_prices,monetary_relations
986625,financial_market,monetary_relations,financial_market,market_prices
7325125,organisation_of_teaching,psychology,organisation_of_teaching,demography
7444942,organisation_of_teaching,organisation_of_teaching,education,leisure
7473008,organisation_of_teaching,organisation_of_teaching,visual_arts,education
6340089,teaching,teaching,organisation_of_teaching,leisure
6377139,teaching,documentation,literature,information_science
66348,teaching,cognitive_science,cartography,psychology
6710209,teaching,oceanography,paleontology,ecosystem
6747628,teaching,chemistry,literature,social_life
8022350,immunology,immunology,anatomy,biology
8207512,immunology,immunology,anatomy,biology
8237320,immunology,immunology,anatomy,chemistry
8239400,immunology,immunology,anatomy,chemistry
82887,immunology,illness,immunology,chemistry
8329048,immunology,immunology,epidemiology,illness
8447410,immunology,immunology,anatomy,chemistry
8499164,immunology,illness,immunology,biology
8788699,immunology,epidemiology,illness,immunology
8894652,immunology,immunology,anatomy,geography
8917820,immunology,illness,immunology,epidemiology
8918840,immunology,illness,immunology,epidemiology
9013477,immunology,immunology,anatomy,chemistry
9141797,immunology,immunology,chemistry,biology
92409,immunology,nutrition,illness,immunology
924276,immunology,illness,immunology,epidemiology
92447,immunology,immunology,anatomy,chemistry
9271804,immunology,illness,immunology,chemistry
93842,immunology,immunology,illness,biology
954943,immunology,illness,immunology,epidemiology
95912,immunology,immunology,anatomy,biology
9629285,immunology,immunology,biology,social_life
966915,immunology,illness,immunology,anatomy
9721493,immunology,illness,biology,immunology
9759026,immunology,immunology,nutrition,illness
976703,immunology,illness,immunology,epidemiology
9771324,immunology,immunology,anatomy,biology
9783449,immunology,immunology,anatomy,chemistry
9793000,immunology,illness,immunology,medical_research
9888853,immunology,toxicology,illness,nutrition
9997040,immunology,illness,immunology,epidemiology
8118708,bioenergy,renewable_energy,bioenergy,aquaculture
8202316,bioenergy,bioenergy,agronomy,geography
8216157,bioenergy,bioenergy,agronomy,ecosystem
8313625,bioenergy,ecology,bioenergy,agronomy
8330816,bioenergy,forestry,ecosystem,bioenergy
8435487,bioenergy,biology,renewable_energy,bioenergy
8465162,bioenergy,bioenergy,renewable_energy,industrial_production
865107,bioenergy,ecology,chemistry,bioenergy
8739122,bioenergy,bioenergy,renewable_energy,geography
8936782,bioenergy,beverages_and_sugar,economic_sector,bioenergy
8968249,bioenergy,renewable_energy,energy_policy,agricultural_policy
897118,bioenergy,renewable_energy,bioenergy,agronomy
9369637,bioenergy,plant_product,bioenergy,forestry
9625817,bioenergy,bioenergy,renewable_energy,chemistry
9774491,bioenergy,bioenergy,renewable_energy,forestry
9808578,bioenergy,renewable_energy,bioenergy,population_dynamics
624905,technical_profession,law,technical_profession,education
6251,technical_profession,technical_profession,psychology,teaching
6286678,technical_profession,technical_profession,biology,cognitive_science
6313885,technical_profession,technical_profession,cognitive_science,research
6322114,technical_profession,technical_profession,electronics_and_electrical_engineering,electrotechnology
6489505,technical_profession,technical_profession,organisation_of_teaching,education
6588066,technical_profession,technical_profession,education,cognitive_science
664901,technical_profession,technical_profession,education,economic_sector
6667479,technical_profession,technical_profession,education,economic_sector
6997477,technical_profession,technical_profession,visual_arts,documentation
7003842,technical_profession,technical_profession,financial_institutions_and_credit,education
7993826,ecology,therapeutics,pharmacology,agronomy
8139919,ecology,ecology,oceanography,hydrology
826478,ecology,ecology,geographical_distribution_of_the_population,biology
826720,ecology,toxicology,geography,ecology
8448725,ecology,ecology,biology,oceanography
8460632,ecology,ecology,paleontology,biology
8461948,ecology,ecology,industrial_production,biology
846773,ecology,social_situation,population_dynamics,literature
864,ecology,religion,music,illness
8790526,ecology,social_situation,cognitive_science,population_dynamics
8833112,ecology,ecology,visual_arts,chemistry
92536,ecology,literature,visual_arts,social_situation
939469,ecology,taxation,law,population_dynamics
940606,ecology,ecosystem,ecology,impact_study
9619,ecology,ecology,astronomy,geology
9630,ecology,ecology,cybernetics,chemistry
982004,ecology,ecology,paleontology,biology
983366,ecology,psychology,criminology,religion
99358,ecology,ecology,oceanography,hydrology
8200920,social_survey,economic_indicator,social_survey,statistics
8200944,social_survey,economic_indicator,social_survey,statistics
8377018,social_survey,economic_indicator,social_survey,statistics
8543348,social_survey,social_survey,statistics,database
8797754,social_survey,macroeconomics,economic_indicator,social_survey
8921769,social_survey,economic_indicator,social_situation,social_survey
9041524,social_survey,economic_indicator,ecology,impact_study
9072241,social_survey,economic_indicator,insurance,social_survey
9124894,social_survey,macroeconomics,economic_indicator,statistics
9516940,social_survey,economic_indicator,marketing,market_prices
9517063,social_survey,economic_indicator,marketing,market_prices
9929996,social_survey,social_survey,statistics,research
76394,communications_industry,literature,digital_technology,means_of_communication
7668793,communications_industry,digital_technology,performing_arts,literature
7717970,communications_industry,digital_technology,performing_arts,means_of_communication
77744,communications_industry,digital_technology,literature,visual_arts
7798768,communications_industry,social_indicator,music,information_science
7890412,communications_industry,education,digital_technology,performing_arts
7934439,communications_industry,music,performing_arts,means_of_communication
7975239,communications_industry,communications_industry,literature,visual_arts
8150793,communications_industry,literature,organisation_of_teaching,digital_technology
8274507,communications_industry,communications_industry,literature,means_of_communication
8276718,communications_industry,communications_industry,leisure,opinion_poll
8351178,communications_industry,digital_technology,performing_arts,industrial_production
842197,communications_industry,means_of_communication,digital_technology,performing_arts
843491,communications_industry,literature,cognitive_science,digital_technology
8454270,communications_industry,communications_industry,means_of_communication,opinion_poll
857516,communications_industry,communications_industry,means_of_communication,leisure
858143,communications_industry,digital_technology,performing_arts,electronics
8761288,communications_industry,digital_technology,performing_arts,means_of_communication
880056,communications_industry,digital_technology,performing_arts,literature
8816501,communications_industry,digital_technology,psychology,social_life
9072144,communications_industry,digital_technology,means_of_communication,literature
9240590,communications_industry,intellectual_property,law,digital_technology
92999,communications_industry,digital_technology,visual_arts,impact_study
9748140,communications_industry,digital_technology,performing_arts,communications_industry
9801343,communications_industry,communications_industry,leisure,performing_arts
9815007,communications_industry,social_indicator,music,distributive_traders
9826669,communications_industry,means_of_communication,opinion_poll,literature
9863960,communications_industry,information_science,communications_industry,information_and_information_processing
988803,communications_industry,communications_industry,literature,means_of_communication
9904463,communications_industry,literature,digital_technology,means_of_communication
99053,communications_industry,communications_industry,means_of_communication,leisure
6974287,space_policy,space_policy,thermodynamics,chemical_industry
7051471,space_policy,astronautics,space_policy,geographical_distribution_of_the_population
7135697,space_policy,space_policy,astronautics,astronomy
714203,space_policy,mechanical_engineering,space_policy,astronautics
7367566,space_policy,social_indicator,astronomy,education
73682,space_policy,space_policy,literature,astronautics
5805422,technical_regulations,technical_regulations,information_technology_applications,software
5851067,technical_regulations,information_technology_applications,technical_regulations,means_of_communication
5909339,technical_regulations,technical_regulations,documentation,social_structure
595528,technical_regulations,technical_regulations,nuclear_physics,international_trade
5974443,technical_regulations,technical_regulations,international_trade,social_situation
621704,technical_regulations,social_structure,information_technology_applications,information_and_information_processing
58772,nuclear_physics,nuclear_physics,chemistry,mechanical_engineering
5983411,nuclear_physics,chemistry,nuclear_physics,education
6048636,nuclear_physics,nuclear_physics,cartography,chemistry
6151908,nuclear_physics,nuclear_physics,chemistry,education
6942829,economic_indicator,economic_indicator,financial_market,geographical_distribution_of_the_population
6948286,economic_indicator,economic_indicator,financial_market,information_science
636268,technical_regulations,information_technology_applications,cybernetics,systems_interconnection
6390882,technical_regulations,technical_regulations,law,goods_and_services
6529735,public_works,chemistry,mechanical_engineering,industrial_production
6874997,public_works,building_industry,visual_arts,mechanical_engineering
6920,public_works,building_industry,visual_arts,geology
7083018,public_works,demography,geographical_distribution_of_the_population,economic_sector
7282844,public_works,cartography,geography,military_science
7352871,public_works,law,visual_arts,ecology
7354807,public_works,geography,land_transport,industrial_production
7545645,public_works,goods_and_services,economic_sector,industrial_structures
754680,public_works,geomorphology,geography,geology
7912765,public_works,geography,cartography,geographical_distribution_of_the_population
7977203,public_works,prices,industrial_production,marketing
7999492,public_works,hydrology,geology,chemistry
8183553,public_works,hydrology,building_industry,visual_arts
833499,public_works,cartography,building_industry,geography
6976469,monetary_relations,monetary_relations,marketing,law
6985012,monetary_relations,monetary_relations,financial_market,market_prices
7703340,monetary_relations,monetary_relations,mathematics,law
801336,monetary_relations,monetary_relations,education,research
8312709,monetary_relations,monetary_relations,law,ecology
8732724,monetary_relations,monetary_relations,financing_and_investment,financial_market
899096,monetary_relations,monetary_relations,economic_system,psychology
98055,monetary_relations,monetary_relations,economic_policy,economic_sector
761191,systems_interconnection,systems_interconnection,digital_technology,electronics
764303,systems_interconnection,systems_interconnection,digital_technology,information_technology_applications
7672623,systems_interconnection,audiovisual_equipment,software,music
78267,systems_interconnection,systems_interconnection,information_technology_applications,information_and_information_processing
7827235,systems_interconnection,cognitive_science,cybernetics,systems_interconnection
7919595,systems_interconnection,systems_interconnection,computer_equipment,digital_technology
8001869,systems_interconnection,systems_interconnection,digital_technology,information_technology_applications
8043223,systems_interconnection,systems_interconnection,information_and_information_processing,cybernetics
8217872,systems_interconnection,systems_interconnection,electronics,electrotechnology
822360,systems_interconnection,systems_interconnection,digital_technology,electronics
8233911,systems_interconnection,information_science,cognitive_science,coding
8260106,systems_interconnection,systems_interconnection,visual_arts,coding
8272354,systems_interconnection,systems_interconnection,information_science,cognitive_science
8471452,systems_interconnection,systems_interconnection,metrology,electrotechnology
8552914,systems_interconnection,digital_technology,systems_interconnection,information_and_information_processing
858492,systems_interconnection,systems_interconnection,digital_technology,information_and_information_processing
883942,systems_interconnection,coding,systems_interconnection,digital_technology
8964540,systems_interconnection,systems_interconnection,coding,software
9071248,systems_interconnection,systems_interconnection,information_technology_applications,information_and_information_processing
9180916,systems_interconnection,coding,systems_interconnection,digital_technology
9191868,systems_interconnection,systems_interconnection,electronics,information_and_information_processing
937589,systems_interconnection,systems_interconnection,digital_technology,electronics
938528,systems_interconnection,coding,technological_change,systems_interconnection
9442659,systems_interconnection,information_technology_applications,systems_interconnection,audiovisual_equipment
9596101,systems_interconnection,systems_interconnection,electrotechnology,digital_technology
9596122,systems_interconnection,systems_interconnection,electrotechnology,digital_technology
9672835,systems_interconnection,systems_interconnection,personal_data,digital_technology
9736483,systems_interconnection,information_science,systems_interconnection,software
9784400,systems_interconnection,systems_interconnection,coding,software
697224,economic_indicator,economic_indicator,information_science,financial_market
7748160,organisation_of_teaching,organisation_of_teaching,impact_study,education
7849259,organisation_of_teaching,organisation_of_teaching,education,hydrology
803871,organisation_of_teaching,organisation_of_teaching,education,literature
8269389,organisation_of_teaching,teaching,organisation_of_teaching,visual_arts
8355480,organisation_of_teaching,organisation_of_teaching,education,psychology
8380810,organisation_of_teaching,religion,social_structure,geographical_distribution_of_the_population
8570677,organisation_of_teaching,organisation_of_teaching,demography,education
863508,organisation_of_teaching,organisation_of_teaching,education,teaching
8697102,organisation_of_teaching,organisation_of_teaching,education,religion
889224,organisation_of_teaching,organisation_of_teaching,education,social_structure
9210987,organisation_of_teaching,demography,geographical_distribution_of_the_population,organisation_of_teaching
9230164,organisation_of_teaching,military_science,education,social_structure
9258802,organisation_of_teaching,organisation_of_teaching,education,social_structure
9267849,organisation_of_teaching,organisation_of_teaching,education,teaching
948381,organisation_of_teaching,teaching,organisation_of_teaching,education
9515044,organisation_of_teaching,religion,organisation_of_teaching,social_situation
9608399,organisation_of_teaching,organisation_of_teaching,visual_arts,education
9633302,organisation_of_teaching,organisation_of_teaching,education,social_structure
964809,organisation_of_teaching,education,organisation_of_teaching,research
9650980,organisation_of_teaching,organisation_of_teaching,education,religion
985758,organisation_of_teaching,organisation_of_teaching,education,cartography
993348,organisation_of_teaching,organisation_of_teaching,social_structure,education
9973284,organisation_of_teaching,social_structure,organisation_of_teaching,leisure
640462,wildlife,wildlife,literature,visual_arts
6496943,wildlife,wildlife,ecology,opinion_poll
6694372,wildlife,literature,visual_arts,wildlife
6748082,wildlife,wildlife,leisure,visual_arts
684137,wildlife,wildlife,ecology,geographical_distribution_of_the_population
6934835,wildlife,wildlife,ecology,visual_arts
7029107,wildlife,literature,visual_arts,wildlife
7048081,wildlife,wildlife,visual_arts,anatomy
718112,wildlife,wildlife,visual_arts,religion
7211500,wildlife,wildlife,ecology,education
743608,wildlife,literature,visual_arts,wildlife
751003,wildlife,wildlife,ecology,performing_arts
76054,wildlife,literature,anatomy,wildlife
7724383,wildlife,wildlife,leisure,economic_sector
7815394,wildlife,wildlife,ecology,biology
7888465,wildlife,anatomy,wildlife,literature
7999201,wildlife,wildlife,ecology,means_of_communication
8097270,wildlife,wildlife,literature,visual_arts
8313999,wildlife,wildlife,literature,visual_arts
852703,wildlife,wildlife,nutrition,ecology
8534234,wildlife,wildlife,illness,ecology
854267,wildlife,wildlife,literature,visual_arts
871633,wildlife,wildlife,literature,organisation_of_teaching
8742032,wildlife,wildlife,visual_arts,literature
8753200,wildlife,wildlife,visual_arts,literature
8894434,wildlife,wildlife,ecology,biology
8990816,wildlife,wildlife,paleontology,literature
9143853,wildlife,wildlife,visual_arts,literature
916339,wildlife,wildlife,visual_arts,information_and_information_processing
9225908,wildlife,wildlife,literature,religion
943638,wildlife,wildlife,visual_arts,biology
9537177,wildlife,wildlife,literature,visual_arts
9580890,wildlife,wildlife,visual_arts,literature
960288,wildlife,wildlife,literature,visual_arts
9636749,wildlife,wildlife,ecology,biology
996752,wildlife,wildlife,ecology,means_of_communication
6414650,therapeutics,therapeutics,psychology,leisure
64196,therapeutics,therapeutics,impact_study,illness
642879,therapeutics,therapeutics,cognitive_science,leisure
659165,therapeutics,therapeutics,medical_research,anatomy
666982,therapeutics,therapeutics,education,cognitive_science
6997105,therapeutics,therapeutics,goods_and_services,biology
7018652,therapeutics,therapeutics,psychology,education
708662,therapeutics,therapeutics,immunology,nutrition
7108438,therapeutics,therapeutics,psychology,biology
727293,therapeutics,therapeutics,psychology,means_of_communication
7386716,therapeutics,therapeutics,law,literature
7502807,therapeutics,therapeutics,consumer,psychology
7588010,therapeutics,therapeutics,biology,leisure
767620,therapeutics,therapeutics,psychology,education
7737010,therapeutics,therapeutics,biology,anatomy
791546,therapeutics,therapeutics,illness,chemistry
7922795,therapeutics,therapeutics,psychology,means_of_communication
7993983,therapeutics,performing_arts,therapeutics,visual_arts
819051,therapeutics,distributive_traders,therapeutics,marketing
83945,therapeutics,religion,therapeutics,law
8455379,therapeutics,psychology,religion,therapeutics
8523154,therapeutics,therapeutics,psychology,social_situation
8557125,therapeutics,nutrition,therapeutics,psychology
8594585,therapeutics,therapeutics,education,cognitive_science
8745867,therapeutics,therapeutics,psychology,biology
888253,therapeutics,therapeutics,psychology,religion
9027421,therapeutics,law,therapeutics,psychology
9311172,therapeutics,therapeutics,pharmacology,chemical_industry
949007,therapeutics,therapeutics,psychology,biology
962514,therapeutics,therapeutics,psychology,biology
97078,therapeutics,therapeutics,cognitive_science,consumer
8979708,ecosystem,forestry,ecosystem,geographical_distribution_of_the_population
8980050,ecosystem,ecosystem,biology,ecology
9013731,ecosystem,ecosystem,forestry,information_science
9013732,ecosystem,ecosystem,forestry,information_science
906890,ecosystem,ecosystem,hydrology,ecology
9160345,ecosystem,geomorphology,ecosystem,ecology
917567,ecosystem,geomorphology,ecosystem,geographical_distribution_of_the_population
917571,ecosystem,geomorphology,ecosystem,geographical_distribution_of_the_population
9286263,ecosystem,ecosystem,geographical_distribution_of_the_population,geography
9848791,ecosystem,ecosystem,ecology,aquaculture
7322261,technical_profession,information_technology_applications,visual_arts,economic_sector
744579,technical_profession,technical_profession,cognitive_science,information_and_information_processing
75006,technical_profession,technical_profession,economic_sector,biology
750724,technical_profession,technical_profession,visual_arts,social_situation
750744,technical_profession,technical_profession,visual_arts,law
755279,technical_profession,technical_profession,meteorology,economic_sector
7665182,technical_profession,technical_profession,education,economic_sector
7853502,technical_profession,information_technology_applications,means_of_communication,education
7931987,technical_profession,technical_profession,education,information_technology_applications
